Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Protocol,Timestamp,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts,Flow_Pkts,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts,Bwd_Pkts,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down_Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts_Avg,Fwd_Pkts_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts_Avg,Bwd_Pkts_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
10.1.100.3-10.1.100.100-10009-57943-6,10.1.100.100,57943,10.1.100.3,10009,6,05/04/2019 16:13,102,0,2,0,0,0,0,0,0,0,0,0,0,0,19607.84314,102,0,102,102,0,0,0,0,0,102,102,0,102,102,0,0,0,0,0,44,0,19607.84314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-16080-57943-6,10.1.100.100,57943,10.1.100.3,16080,6,05/04/2019 16:14,132,0,2,0,0,0,0,0,0,0,0,0,0,0,15151.51515,132,0,132,132,0,0,0,0,0,132,132,0,132,132,0,0,0,0,0,44,0,15151.51515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-7200-57943-6,10.1.100.100,57943,10.1.100.2,7200,6,05/04/2019 16:13,105,0,2,0,0,0,0,0,0,0,0,0,0,0,19047.61905,105,0,105,105,0,0,0,0,0,105,105,0,105,105,0,0,0,0,0,44,0,19047.61905,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-1234-57943-6,10.1.100.100,57943,10.1.100.2,1234,6,05/04/2019 16:13,130,0,2,0,0,0,0,0,0,0,0,0,0,0,15384.61538,130,0,130,130,0,0,0,0,0,130,130,0,130,130,0,0,0,0,0,44,0,15384.61538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-8001-57944-6,10.1.100.100,57944,10.1.100.3,8001,6,05/04/2019 16:13,144,0,2,0,0,0,0,0,0,0,0,0,0,0,13888.88889,144,0,144,144,0,0,0,0,0,144,144,0,144,144,0,0,0,0,0,44,0,13888.88889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-34571-57943-6,10.1.100.100,57943,10.1.100.3,34571,6,05/04/2019 16:13,72,0,2,0,0,0,0,0,0,0,0,0,0,0,27777.77778,72,0,72,72,0,0,0,0,0,72,72,0,72,72,0,0,0,0,0,44,0,27777.77778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-1840-57944-6,10.1.100.100,57944,10.1.100.3,1840,6,05/04/2019 16:13,111,0,2,0,0,0,0,0,0,0,0,0,0,0,18018.01802,111,0,111,111,0,0,0,0,0,111,111,0,111,111,0,0,0,0,0,44,0,18018.01802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-1098-57944-6,10.1.100.100,57944,10.1.100.2,1098,6,05/04/2019 16:13,30,0,2,0,0,0,0,0,0,0,0,0,0,0,66666.66667,30,0,30,30,0,0,0,0,0,30,30,0,30,30,0,0,0,0,0,44,0,66666.66667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-524-57943-6,10.1.100.100,57943,10.1.100.2,524,6,05/04/2019 16:13,129,0,2,0,0,0,0,0,0,0,0,0,0,0,15503.87597,129,0,129,129,0,0,0,0,0,129,129,0,129,129,0,0,0,0,0,44,0,15503.87597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-4111-57943-6,10.1.100.100,57943,10.1.100.3,4111,6,05/04/2019 16:14,47,0,2,0,0,0,0,0,0,0,0,0,0,0,42553.19149,47,0,47,47,0,0,0,0,0,47,47,0,47,47,0,0,0,0,0,44,0,42553.19149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-9101-57943-6,10.1.100.100,57943,10.1.100.3,9101,6,05/04/2019 16:12,119,0,2,0,0,0,0,0,0,0,0,0,0,0,16806.72269,119,0,119,119,0,0,0,0,0,119,119,0,119,119,0,0,0,0,0,44,0,16806.72269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-9898-57943-6,10.1.100.100,57943,10.1.100.3,9898,6,05/04/2019 16:13,49,0,2,0,0,0,0,0,0,0,0,0,0,0,40816.32653,49,0,49,49,0,0,0,0,0,49,49,0,49,49,0,0,0,0,0,44,0,40816.32653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-27355-57943-6,10.1.100.100,57943,10.1.100.2,27355,6,05/04/2019 16:14,128,0,2,0,0,0,0,0,0,0,0,0,0,0,15625,128,0,128,128,0,0,0,0,0,128,128,0,128,128,0,0,0,0,0,44,0,15625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-1201-57943-6,10.1.100.100,57943,10.1.100.3,1201,6,05/04/2019 16:13,113,0,2,0,0,0,0,0,0,0,0,0,0,0,17699.11504,113,0,113,113,0,0,0,0,0,113,113,0,113,113,0,0,0,0,0,44,0,17699.11504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-3283-57943-6,10.1.100.100,57943,10.1.100.2,3283,6,05/04/2019 16:13,168,0,2,0,0,0,0,0,0,0,0,0,0,0,11904.7619,168,0,168,168,0,0,0,0,0,168,168,0,168,168,0,0,0,0,0,44,0,11904.7619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-32782-57943-6,10.1.100.100,57943,10.1.100.3,32782,6,05/04/2019 16:13,26,0,2,0,0,0,0,0,0,0,0,0,0,0,76923.07692,26,0,26,26,0,0,0,0,0,26,26,0,26,26,0,0,0,0,0,44,0,76923.07692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-34572-57944-6,10.1.100.100,57944,10.1.100.2,34572,6,05/04/2019 16:14,154,0,2,0,0,0,0,0,0,0,0,0,0,0,12987.01299,154,0,154,154,0,0,0,0,0,154,154,0,154,154,0,0,0,0,0,44,0,12987.01299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-5080-57943-6,10.1.100.100,57943,10.1.100.2,5080,6,05/04/2019 16:13,135,0,2,0,0,0,0,0,0,0,0,0,0,0,14814.81481,135,0,135,135,0,0,0,0,0,135,135,0,135,135,0,0,0,0,0,44,0,14814.81481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-4445-57944-6,10.1.100.100,57944,10.1.100.2,4445,6,05/04/2019 16:14,95,0,2,0,0,0,0,0,0,0,0,0,0,0,21052.63158,95,0,95,95,0,0,0,0,0,95,95,0,95,95,0,0,0,0,0,44,0,21052.63158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-9898-57943-6,10.1.100.100,57943,10.1.100.2,9898,6,05/04/2019 16:13,101,0,2,0,0,0,0,0,0,0,0,0,0,0,19801.9802,101,0,101,101,0,0,0,0,0,101,101,0,101,101,0,0,0,0,0,44,0,19801.9802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-8654-57943-6,10.1.100.100,57943,10.1.100.3,8654,6,05/04/2019 16:13,130,0,2,0,0,0,0,0,0,0,0,0,0,0,15384.61538,130,0,130,130,0,0,0,0,0,130,130,0,130,130,0,0,0,0,0,44,0,15384.61538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-1052-57943-6,10.1.100.100,57943,10.1.100.2,1052,6,05/04/2019 16:13,187,0,2,0,0,0,0,0,0,0,0,0,0,0,10695.18717,187,0,187,187,0,0,0,0,0,187,187,0,187,187,0,0,0,0,0,44,0,10695.18717,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-32780-57944-6,10.1.100.100,57944,10.1.100.2,32780,6,05/04/2019 16:13,147,0,2,0,0,0,0,0,0,0,0,0,0,0,13605.44218,147,0,147,147,0,0,0,0,0,147,147,0,147,147,0,0,0,0,0,44,0,13605.44218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-2602-57943-6,10.1.100.100,57943,10.1.100.3,2602,6,05/04/2019 16:14,141,0,2,0,0,0,0,0,0,0,0,0,0,0,14184.39716,141,0,141,141,0,0,0,0,0,141,141,0,141,141,0,0,0,0,0,44,0,14184.39716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-2170-57943-6,10.1.100.100,57943,10.1.100.2,2170,6,05/04/2019 16:13,173,0,2,0,0,0,0,0,0,0,0,0,0,0,11560.69364,173,0,173,173,0,0,0,0,0,173,173,0,173,173,0,0,0,0,0,44,0,11560.69364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-3998-57944-6,10.1.100.100,57944,10.1.100.2,3998,6,05/04/2019 16:13,12,0,2,0,0,0,0,0,0,0,0,0,0,0,166666.6667,12,0,12,12,0,0,0,0,0,12,12,0,12,12,0,0,0,0,0,44,0,166666.6667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-5907-57945-6,10.1.100.100,57945,10.1.100.3,5907,6,05/04/2019 16:13,126,0,2,0,0,0,0,0,0,0,0,0,0,0,15873.01587,126,0,126,126,0,0,0,0,0,126,126,0,126,126,0,0,0,0,0,44,0,15873.01587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-3814-57944-6,10.1.100.100,57944,10.1.100.2,3814,6,05/04/2019 16:13,27,0,2,0,0,0,0,0,0,0,0,0,0,0,74074.07407,27,0,27,27,0,0,0,0,0,27,27,0,27,27,0,0,0,0,0,44,0,74074.07407,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-7435-57943-6,10.1.100.100,57943,10.1.100.2,7435,6,05/04/2019 16:13,127,0,2,0,0,0,0,0,0,0,0,0,0,0,15748.0315,127,0,127,127,0,0,0,0,0,127,127,0,127,127,0,0,0,0,0,44,0,15748.0315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-84-57943-6,10.1.100.100,57943,10.1.100.3,84,6,05/04/2019 16:13,95,0,2,0,0,0,0,0,0,0,0,0,0,0,21052.63158,95,0,95,95,0,0,0,0,0,95,95,0,95,95,0,0,0,0,0,44,0,21052.63158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-255-57943-6,10.1.100.100,57943,10.1.100.2,255,6,05/04/2019 16:13,141,0,2,0,0,0,0,0,0,0,0,0,0,0,14184.39716,141,0,141,141,0,0,0,0,0,141,141,0,141,141,0,0,0,0,0,44,0,14184.39716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-8100-57943-6,10.1.100.100,57943,10.1.100.3,8100,6,05/04/2019 16:14,95,0,2,0,0,0,0,0,0,0,0,0,0,0,21052.63158,95,0,95,95,0,0,0,0,0,95,95,0,95,95,0,0,0,0,0,44,0,21052.63158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-8083-57943-6,10.1.100.100,57943,10.1.100.3,8083,6,05/04/2019 16:13,69,0,2,0,0,0,0,0,0,0,0,0,0,0,28985.50725,69,0,69,69,0,0,0,0,0,69,69,0,69,69,0,0,0,0,0,44,0,28985.50725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-2126-57943-6,10.1.100.100,57943,10.1.100.3,2126,6,05/04/2019 16:14,120,0,2,0,0,0,0,0,0,0,0,0,0,0,16666.66667,120,0,120,120,0,0,0,0,0,120,120,0,120,120,0,0,0,0,0,44,0,16666.66667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-2035-57944-6,10.1.100.100,57944,10.1.100.3,2035,6,05/04/2019 16:13,14,0,2,0,0,0,0,0,0,0,0,0,0,0,142857.1429,14,0,14,14,0,0,0,0,0,14,14,0,14,14,0,0,0,0,0,44,0,142857.1429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-8654-57943-6,10.1.100.100,57943,10.1.100.2,8654,6,05/04/2019 16:13,87,0,2,0,0,0,0,0,0,0,0,0,0,0,22988.50575,87,0,87,87,0,0,0,0,0,87,87,0,87,87,0,0,0,0,0,44,0,22988.50575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-1839-57943-6,10.1.100.100,57943,10.1.100.2,1839,6,05/04/2019 16:13,45,0,2,0,0,0,0,0,0,0,0,0,0,0,44444.44444,45,0,45,45,0,0,0,0,0,45,45,0,45,45,0,0,0,0,0,44,0,44444.44444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-6009-57943-6,10.1.100.100,57943,10.1.100.2,6009,6,05/04/2019 16:13,10,0,2,0,0,0,0,0,0,0,0,0,0,0,200000,10,0,10,10,0,0,0,0,0,10,10,0,10,10,0,0,0,0,0,44,0,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-79-57943-6,10.1.100.100,57943,10.1.100.3,79,6,05/04/2019 16:13,28,0,2,0,0,0,0,0,0,0,0,0,0,0,71428.57143,28,0,28,28,0,0,0,0,0,28,28,0,28,28,0,0,0,0,0,44,0,71428.57143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-7004-57943-6,10.1.100.100,57943,10.1.100.2,7004,6,05/04/2019 16:14,48,0,2,0,0,0,0,0,0,0,0,0,0,0,41666.66667,48,0,48,48,0,0,0,0,0,48,48,0,48,48,0,0,0,0,0,44,0,41666.66667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-990-57943-6,10.1.100.100,57943,10.1.100.3,990,6,05/04/2019 16:13,29,0,2,0,0,0,0,0,0,0,0,0,0,0,68965.51724,29,0,29,29,0,0,0,0,0,29,29,0,29,29,0,0,0,0,0,44,0,68965.51724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-9002-57944-6,10.1.100.100,57944,10.1.100.3,9002,6,05/04/2019 16:14,127,0,2,0,0,0,0,0,0,0,0,0,0,0,15748.0315,127,0,127,127,0,0,0,0,0,127,127,0,127,127,0,0,0,0,0,44,0,15748.0315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-4242-57943-6,10.1.100.100,57943,10.1.100.3,4242,6,05/04/2019 16:13,50,0,2,0,0,0,0,0,0,0,0,0,0,0,40000,50,0,50,50,0,0,0,0,0,50,50,0,50,50,0,0,0,0,0,44,0,40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-5800-57943-6,10.1.100.100,57943,10.1.100.3,5800,6,05/04/2019 16:14,92,0,2,0,0,0,0,0,0,0,0,0,0,0,21739.13043,92,0,92,92,0,0,0,0,0,92,92,0,92,92,0,0,0,0,0,44,0,21739.13043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-898-57943-6,10.1.100.100,57943,10.1.100.3,898,6,05/04/2019 16:13,46,0,2,0,0,0,0,0,0,0,0,0,0,0,43478.26087,46,0,46,46,0,0,0,0,0,46,46,0,46,46,0,0,0,0,0,44,0,43478.26087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-1077-57943-6,10.1.100.100,57943,10.1.100.2,1077,6,05/04/2019 16:14,112,0,2,0,0,0,0,0,0,0,0,0,0,0,17857.14286,112,0,112,112,0,0,0,0,0,112,112,0,112,112,0,0,0,0,0,44,0,17857.14286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-3-57943-6,10.1.100.100,57943,10.1.100.2,3,6,05/04/2019 16:13,30,0,2,0,0,0,0,0,0,0,0,0,0,0,66666.66667,30,0,30,30,0,0,0,0,0,30,30,0,30,30,0,0,0,0,0,44,0,66666.66667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-30-57944-6,10.1.100.100,57944,10.1.100.2,30,6,05/04/2019 16:14,124,0,2,0,0,0,0,0,0,0,0,0,0,0,16129.03226,124,0,124,124,0,0,0,0,0,124,124,0,124,124,0,0,0,0,0,44,0,16129.03226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-625-57943-6,10.1.100.100,57943,10.1.100.2,625,6,05/04/2019 16:13,149,0,2,0,0,0,0,0,0,0,0,0,0,0,13422.81879,149,0,149,149,0,0,0,0,0,149,149,0,149,149,0,0,0,0,0,44,0,13422.81879,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-3011-57944-6,10.1.100.100,57944,10.1.100.3,3011,6,05/04/2019 16:13,130,0,2,0,0,0,0,0,0,0,0,0,0,0,15384.61538,130,0,130,130,0,0,0,0,0,130,130,0,130,130,0,0,0,0,0,44,0,15384.61538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-9011-57943-6,10.1.100.100,57943,10.1.100.2,9011,6,05/04/2019 16:14,121,0,2,0,0,0,0,0,0,0,0,0,0,0,16528.92562,121,0,121,121,0,0,0,0,0,121,121,0,121,121,0,0,0,0,0,44,0,16528.92562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-6100-57944-6,10.1.100.100,57944,10.1.100.2,6100,6,05/04/2019 16:13,113,0,2,0,0,0,0,0,0,0,0,0,0,0,17699.11504,113,0,113,113,0,0,0,0,0,113,113,0,113,113,0,0,0,0,0,44,0,17699.11504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-56738-57943-6,10.1.100.100,57943,10.1.100.2,56738,6,05/04/2019 16:13,125,0,2,0,0,0,0,0,0,0,0,0,0,0,16000,125,0,125,125,0,0,0,0,0,125,125,0,125,125,0,0,0,0,0,44,0,16000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-3001-57943-6,10.1.100.100,57943,10.1.100.2,3001,6,05/04/2019 16:14,30,0,2,0,0,0,0,0,0,0,0,0,0,0,66666.66667,30,0,30,30,0,0,0,0,0,30,30,0,30,30,0,0,0,0,0,44,0,66666.66667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-8254-57943-6,10.1.100.100,57943,10.1.100.3,8254,6,05/04/2019 16:13,129,0,2,0,0,0,0,0,0,0,0,0,0,0,15503.87597,129,0,129,129,0,0,0,0,0,129,129,0,129,129,0,0,0,0,0,44,0,15503.87597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-2006-57943-6,10.1.100.100,57943,10.1.100.2,2006,6,05/04/2019 16:14,48,0,2,0,0,0,0,0,0,0,0,0,0,0,41666.66667,48,0,48,48,0,0,0,0,0,48,48,0,48,48,0,0,0,0,0,44,0,41666.66667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-2608-57943-6,10.1.100.100,57943,10.1.100.3,2608,6,05/04/2019 16:13,117,0,2,0,0,0,0,0,0,0,0,0,0,0,17094.01709,117,0,117,117,0,0,0,0,0,117,117,0,117,117,0,0,0,0,0,44,0,17094.01709,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-51493-57943-6,10.1.100.100,57943,10.1.100.3,51493,6,05/04/2019 16:13,122,0,2,0,0,0,0,0,0,0,0,0,0,0,16393.44262,122,0,122,122,0,0,0,0,0,122,122,0,122,122,0,0,0,0,0,44,0,16393.44262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
